category,명칭(name),주소,위도,경도,개요,상세정보,우편번호,문의 및 안내,개장일,쉬는날,이용시간,주차시설,유모차 대여 여부,애완동물 동반 가능 여부,신용카드 가능 여부
관광지,소호동동다리,전라남도 여수시 소호동,,,"고려 후기 소호동동다리 인근 지역 장생포[전라남도 여수시 안산동 장성마을 앞 포구]에 왜구가 침입하자 장군 유탁(柳濯)이 왜구를 물리치려고 출전하니 왜구들이 놀라서 퇴각하였다. 이때 군사들이 기뻐하며 부른 노래가 「장생포곡」이라고 하는데, 「장생포곡」이 「동동」과 동일하다는 설이 있어 이곳의 이름을 소호동동다리로 확정하였다.
 광장 2개소와 해변 데크 산책로로 이루어져 있다. 데크 산책로 길이는 742m, 폭은 3.5m이다. 어린이 놀이터 1개소와 배 모형 데크 조형물 1개소, 퍼걸러 2개소, 벤치 22개[광장 12, 데크 10], 조경 1식이 있다. 광장 내부에 2018년 하트 모양 포토존을 새로 설치하였다.
  2019년 5월부터 10월까지 여수 신도심 문화 공연인 ‘우리동네 청춘버스킹’이 소호동동다리에서도 진행되었다. 2016년 첫 공연을 시작한 ‘우리동네 청춘버스킹’은 관람객이 지속적으로 늘며 거리 문화 공연의 건전화와 지역 경제 활성화에 이바지했다는 평을 받았다.","전라남도 여수 지역의 관광 인프라를 활성화하기 위하여 건립하였다. 여수시에서는 
 소호 지구 연안 정비사업의 일환으로 소호동동다리를 건립하였으며, 소호 2지구 연
 안 정비사업[소호동동다리와 비슷한 해상 데크 길]도 계획하고 있다.",,,"소호동동다리는 2013년 6월 14일 공사를 시작하였다. 2016년 7월 31일 경관 조명과 설치 사업을 완료하였고, 그해 9월 23일 소호동동다리로 이름을 확정하였다.",,,,,,
관광지,소호요트마리나,전라남도 여수시 소호동,,,"소호요트마리나는 부지 면적 16,283㎡, 해수 면적 5,355㎡, 건축 연면적 1,121㎡ 규모이다. 시설로는 클럽하우스, 사로 20×50m, 잔교 1얼, 부잔교 1척, 육상 계류장 500척 등이 있다. 클럽하우스는 1,260㎡ 규모의 지상 3층 건물로, 건물 전체를 파도를 가르는 요트로 형상화하였다. 클럽하우스의 주요 시설로는 1층에 정고장(艇庫場)을 비롯해 계측실, 사무실, 회의실 등이 있고, 2층에는 귀빈실, 심판위원회실, 사무실 등이 있으며, 3층에는 협회사무실, 화장실 등이 있다. 기타시설로 기계실과 세척시설, 부잔교 등이 있다.
 소호요트마리나 운영은 여수시청에서 맡고 있다. 소호요트마리나에는 국내 유일의 범선인 86톤급 코리아나호와 20피트급 내외의 크루즈 요트 10여 척 등이 정박해 있다.","1987년 소호요트장에서는 제68회 전국체육대회와 대통령기 전국시도대항 등이 개최
 되었다. 2006년부터 소호요트장에서는 윈드서핑과 범선 운항법을 배울 수 있는 요
 트대학을 개강하여 운영하고 있다. 2008년 개최될 제89회 전국체육대회를 대비하
 여 2007년 8월 국비 7억 원과 시비 7억 2000만 원 등 총 14억 2000만 원을 투입
 하여 소호요트장 클럽하우스를 증축하였다. 2016년 8월 8일 소호요트마리나로 이름을 
 변경하여 오늘에 이르고 있다.",,,1987년 개최될 제68회 전국체육대회 전라남도 유치를 계기로 여수시는 여수 지역에서 요트 경기를 개최하고자 1986년 소호동에 요트장을 착공하여 1987년 10월 전국에서 두 번째 규모의 소호요트장을 건립하였다. 사업비는 총 7억 1500만 원이 투입되었다.,,,,,,
관광지,아쿠아플라넷여수,전라남도 여수시 수정동,,,"‘아쿠아’는 바다의 웅장함 및 해양과학과 인간의 만남을 뜻하며, ‘플라넷’은 관람객들이 바다거북이 직접 우주 행성을 탐험하듯 즐기게 한다는 의미를 가지고 있다. 
 2012여수세계박람회의 메인 관람 시설로 지정되었으며, 국내 2위 규모의 아쿠아리움으로 국내에서는 처음으로 지상[4층 규모]에 세워졌다는 점이 특징이다.
  1층은 부속 전시관인 기획 전시실과 영상관이 있고, 부대시설로 푸드 코트, 카페, 기념품 가게가 있다. 2층~3층은 아쿠아리움 전시관으로 총 세 개의 테마관으로 구성되어 있다. 마린라이프관에는 벨루가 수조, 펭귄 수조 등이 있다. 오션 라이프 존에는 세계에서 두 번째, 동양 최초로 360° 관찰이 가능한 아쿠아 돔과 메인 수조 등이 들어와 있다. 아쿠아 포리스트에서는 우리나라에서는 쉽게 볼 수 없는 어류들이 전시되어 있으며, 닥터 피시 존과, 아마존 수조, 스릴 워터 등이 전시되어 있다.","첫 번째는 2012여수세계박람회의 성공적 개최를 위해 관람객을 유치하는 한편 박
 람회 주제를 효과적으로 전달하기 위해, 두 번째는 지역 경제를 활성화하여 여수시 
 및 인근 지역의 관광산업 발전에 기여하기 위해, 세 번째는 해양생물의 전시 및 연
 구, 종 보전을 위해 아쿠아플라넷 여수를 건립하였다.
 아쿠아플라넷 여수는 매년 100만 명의 관광객이 방문하는 여수의 대표 관광지로 280
 여 종, 3만 3000마리의 해양생물이 입주하고 있다. 2013년 3월 해양수산부로부터 
 ‘해양동물 전문구조 치료기관’으로 지정받아 해양생물의 종 보전 연구를 수행하고 
 있다. 2014년 해양수산부가 ‘서식지 외 보전기관’으로 지원하여 2017년 2월 국내에
 서는 최초로 푸른바다거북 100여 마리, 2018년 12월 매부리바다거북 24마리의 인
 공 번식에 성공하였다. 또한 해양생태계를 보전하기 위해 구조, 치료한 바다거북들
 을 2016년부터 매년 서식지로 방류하여 지속적으로 개체 수를 늘리고 데 기여하고 
 있다.",,,아쿠아플라넷 여수는 2010년 3월 1일 착공하여 2012년 5월 11일 완공하고 다음 날인 5월 12일부터 운영을 시작하였다. 2042년 8월 11일까지 한화가 운영할 예정이다.,,,,,,
관광지,안도 어촌 체험 마을,전라남도 여수시 남면 안도리 안도,,,"안도(安島)는 전라남도 여수시에서 서남쪽으로 34㎞ 떨어진 한려 해상 국립공원 내에 있는 섬이다. 안도 어촌 체험 마을은 이 섬에 조성된 테마 체험 마을이다.
 안도 어촌 체험 마을에서는 갯바위 낚시 체험, 선상 낚시 체험, 정치망 체험, 섬돌이 체험, 슬로푸드 체험 등을 즐길 수 있다. 최근 금오도와의 연도교 개설에 따라 더욱 
 편리해진 교통을 바탕으로 관광객 유치에 총력을 기울이고 있다. 연도교가 개설되면서 차량 이용 시 돌산 신기 지역에서 50분 내외로 관광객들의 접근성이 크게 개선되어 굳이 숙박을 하지 않고 당일 코스로 섬 전체를 관광할 수 있다. 섬 일주는 도보로 1~2시간, 선박으로는 30분~1시간이 소요된다.
 안도 어촌 체험 마을의 볼거리 및 즐길 거리로는 각종 상록수[동백나무·구실잣밤나무·소나무] 군락지, 백금포 모래 해수욕장, 이야포, 몽돌 해수욕장, 갯바위 낚시터, 신석기 유적지, ‘바다의 호수’라 불리는 안도항, 바다 목장 국책 사업, 바다 목장 전시관 등이 있다.
 특히 안도 해수욕장은 안도의 백금포 마을 해안에 있는데, 화장실과 샤워장, 야영장 등의 시설을 잘 갖추고 있다. 조수간만의 차가 큰 편이고 수심은 2~3m로 약간 깊은 편이므로, 어린아이들은 보호자의 주의가 필요한 곳이다.
 안도의 곳곳이 낚시 포인트일 만큼 각종 어류가 다양하게 서식하고 있어, 낚시터로도 유명한 안도는 돔, 볼락, 우럭 등의 어종이 주로 잡혀 낚시꾼들이 많이 찾아온다.
 해수욕장의 길이는 약 1㎞로, 해수욕장 뒷편으로는 해송이 우거져 있어, 아름다운 해변의 풍경의 만들어 내고 있다.
 안도까지 승용차를 가져갈 수도 있고, 선착장에서 해변까지는 도보로 약 15분 정도 소요된다.","전라남도는 전국 섬의 65%, 해안선의 45%, 갯벌의 42%를 차지하고 있어 어촌 체
 험 마을 조성에 최적의 여건을 갖추었다. 이에 도시와 어촌 간 인적·물적·문화적 교
 류를 늘려 어촌에 활력을 불어넣고 지역 경제 활성화에도 기여할 목적으로 해양 수
 산부와 여수시가 어촌 체험 마을로 조성하였다.섬의 형태가 기러기 같다고 하여 전에는 기러기 '안(雁)'자를 썼으나, 지금은 편안할 '안(安)'자를 써서 편안한 섬이 되었다.
 안도의 섬 가운데는 자연호(해암)이 형성되어 있어 천혜의 선박 대피소로 사용이 되고 있는데, 안도에 사람들이 정착하여 살기 이전에는 이곳 안도의 자연호가 지형상 밖에서는 보이지가 않고, 입구 양쪽으로는 수풀이 무성하여 해적들의 요새지로 오랜 세월동안 이용되었다고 한다.
 지금도 주민들 사이에는 바닷속 어딘가에 해적들이 숨겨놓은 보물이 있을 것이라고 이야기가 전해지고 있다고 한다.",,,"2014년 안도 어촌 체험 마을 조성을 완료하고, 2015년 8월부터 본격적으로 운영에 들어갔다.",,,,,,
관광지,안도대교,전라남도 여수시 남면 금오도 심장리와 안도 안도리를 연결하는 다리,,,"안도대교는 해동건설(주)이 길이는 360m로 총 1.76㎞의 인접 도로가 건설되었다. 이곳 연도교의 특징은 하늘을 찌를 듯 높은 주탑의 기존 상식을 탈피해 주탑 높이가 낮은 공법으로 섬과 섬끼리 펼쳐진 아름다운 다도해의 주변경관을 잘 살렸다.
 2014년 안도 ‘동고지 마을’이 국립공원안전관리공단에서 명품마을로 선정되었고, 2015년 해양수산부에서 안도항을 낚시관광형 다기능 어항으로 개발을 추진함에 따라 주민의 생활 편익과 다도해 해상국립공원인 금오열도의 상품성으로 지역경제 활성화에 기여함은 물론 관광 자원의 개발로 주민소득 증대 효과를 보이고 있다.","국내 최장 경간길이 200m로 가설된 복합 엑스트라 도즈드교(Extra-dosed교)인 금
 오도~안도간 연도교는 주탑의 높이는 46.2ｍ이며 해수면에서 교량 상판까지는 27.1
 ｍ의 통과 높이를 유지함으로서 항해하는 선박의 안전을 고려해 형하고를 적용했
 다.
 교량의 주탑과 상판을 연결하는 사재케이블은 모두 36개로 케이블 하나에 들어가
 는 강선의 크기는 직경 12.5㎜ 37개 가닥으로 고밀도 폴리에틸렌으로 방식포장된 
 제품을 사용했다. 콘크리트 상판은 주탑 위에서 좌·우 대칭으로 이동식 동바리 시스
 템인 폼 트래블러를 사용해 점차 전진하면서 교량 상부공 콘크리트를 타설하는 
 FCM공법이 적용됐다.",,,"안도대교는 교량 길이 360m, 폭 12.5m로 369억원의 사업비가 투입, 2005년 7월에 착공하여 2010년 2월 18일 공식 개통되었다.",,,,,,
관광지,안도해수욕장,전라남도 여수시 남면 안도리 안도,,,"인공이 가미되지 않은 자연 상태 그대로 주변 경관과 고운 모래로 이루어진 유명한 해수욕장이다. 최근에는 여객선이 기항하는 마을에서 해수욕장까지 도로가 개설되어 차량으로 접근할 수 있어졌다. 가족 단위로 조용한 피서를 즐기기에 좋은 해수욕장이다. 안도해수욕장은 면적 5,100㎡, 백사장 길이 255m, 폭 20m로 이루어진 해수욕장이며, 하얀 모래가 매우 좋아서 백금포해수욕장이라 불리기도 한다. 화장실과 샤워장 1동과 야영장 등의 편의 시설이 있다.","안도해수욕장은 고운 모래와 맑은 물이 유명하며, 접근성이 불편한 섬에 있지만 여
 름이면 찾는 사람이 많은 해수욕장이다. 여수여객선터미널에서 차량을 실을 수 있는 
 여객선이 운행되며, 주변 관광지로 상산의 등산로와 이야포 몽돌밭, 돌산 송도 유적 
 등이 있다. 2010년 2월 안도대교가 개통하면서 안도해수욕장에 많은 사람들이 찾고 
 있다. 2020년 5월 19일 안도해수욕장 정비를 위해 옹벽을 설치하였다.",,,,,,,,,
관광지,안산근린공원,전라남도 여수시 학동,,,"여수산업단지 조성으로 과거 전라남도 여천시 쌍봉면 지역이 택지로 개발되면서 도시 계획으로 1977년 4월 11일 안산공원으로 고시되고 공원 지구로 지정되었으며, 1989년 안산공원으로 건립되었다. 안산근린공원은 공원으로 고시된 부지 면적 45,097㎡으로 이루어져 있으며, 음수대와 황토블럭, 산책로, 광장2개소, 휴게쉼터 2개소, 운동시설, 정자 1동, 주차장 89면 등이 조성되어 있다.","안산근린공원은 동쪽으로 여수시청과 접하고 있으며, 서쪽에는 안산파출소와 도원사거
 리, 부영 1차 아파트와 접하고 있다. 남쪽으로는 용기공원과 여수 선소유적과 접하고 
 있으며, 북쪽은 도로 너머로 쌍봉종합사회복지관 등이 있다.
  2019년 10월 전라남도 친환경디자인상 시상식에서 우수상을 수상하였으며, 2020
 년 12월부터 지역상권 활성화와 공원이용자 편의 제공, 주차난 해소 등을 위해 
 126면의 주차장을 조성하여 2022년 9월 전면 개방하였다.",,,2014년 도시관리계획[공원조성계획] 결정에 따라 2018년 6월 25일부터 2019년 1월 20일까지 안산근린공원을 조성하였다.,,,,,,
관광지,여수 갯가길,전라남도 여수시,,,"여수 갯가길은 전라남도 여수시의 꼬불꼬불한 리아스식 해안을 따라 조성된 둘레길이다. 자연 그대로를 간직한 숲길, 벼랑길, 해안길, 그리고 곳곳의 안내판에 소개된 지역의 옛이야기들이 걷는 재미를 더해 주는 힐링 길이다. ‘갯가’는 바닷물이 들었다 빠졌다 하는 바닷가의 가장자리를 뜻한다.
 여수 갯가길은 안내판에 NFC[근거리 무선 통신] 기능을 채용하였다. 스마트폰을 이용하여 코스 전체와 구간별 스토리와 정보를 알려 주는 일종의 움직이는 안내소이다. 코스에 설치된 안내판에 스마트폰을 가져다 대면 해당 구간의 코스 길이, 물때, 휴게 시설, 대중교통 정보 등을 알려 준다.","여수 갯가길은 비영리 사단법인 ‘여수 갯가’에서 주도하고 있다. 2013년 10월 1코스
 [우두리항~무슬목]를 개통한 이후 2016년 현재 3개 코스와 여수 밤바다 코스가 개
 통되었다. 전체가 완성되면 약 25개 코스, 400㎞의 갯가길이 탄생된다. 이는 250㎞
 인 제주 올레길과 274㎞인 지리산 둘레길보다 긴 국내 최대 거리다.
 여수 갯가길 4개 코스와 여수 밤바다 코스는 다음과 같다.
  1코스: 우두리 항→돌산 공원→신추[거북선 대교]→진목 마을→밀듬벙→범바위→용월사
 →월전포→안심개→하동 삼거리→마상포→진모 마을→안굴전→무슬목[23㎞, 7시간 소요, 
 총 12구간]
  2코스: 무슬목→월암→두른계→계동→두문포→방죽포 해수욕장[17㎞, 5시간, 총 5구간]
  3코스: 방죽포 해수욕장→백포→기포→대율→소율→임포[8㎞, 3시간, 총 5구간]
  5코스: 치끝→월전→독정항→묘두→뻘금→화태대교[13.7㎞, 5시간 총 5구간]
 밤바다 코스[1-1코스]: 이순신 광장→돌산 대교→진두 해안길→거북선 대교→하멜 등대
 →해양 공원[7.6㎞, 2시간, 총 4구간]
  1코스의 대부분 길은 과거에 존재했던 옛길을 찾아 탐방객이 안전하게 걸어 다닐 
 수 있도록 다듬었다. 옛날부터 지역 사람들이 갯것[바닷가 해산물 채취]을 하러 다
 니고, 낚시를 하러 다니던 길이다. 인적이 끊긴 지 오래된 갯가길을 걷는 자체로 옛
 길의 정취를 고스란히 느낄 수 있다.
 2코스는 ‘방죽포 가는 길’이라고도 부른다. 해양 수산 과학관에서 시작하여 소나무와 
 어우러진 해수욕장과 갯벌 체험장, 약 2㎞ 가까이 되는 해안 벼랑으로 이루어져 있
 고 넓은 남해 바다의 수평선을 바라보며 걷노라면 어느새 방죽포 해수욕장에 다다른
 다.
  3코스는 아찔한 해안 벼랑길을 걷기도 하고, 몽돌밭과 어촌 마을을 통과하기도 하
 며, 적송이 군락을 이룬 숲속의 오솔길을 통과하기도 한다. 남해군 상주면과 거제 앞
 바다의 두미도와 욕지도까지 훤히 볼 수 있다. 한려 해상 국립공원의 생태를 경험할 
 수 있는 코스이기도 하다.
  5코스는 2015년 12월 화태대교가 개통되어 2017년 화태갯가길이 개장되었다.
 밤바다 코스[1-1코스]는 가수 버스커버스커가 부른 노래 「여수 밤바다」로도 잘 알
 려진 낭만적이고 아름다운 밤바다를 감상할 수 있도록 설계한 코스이다. 여수와 돌
 산을 잇는 2개의 다리인 돌산 대교와 거북선 대교를 걸어서 건너게 되고, 조명이 드
 리워진 장군도를 조망할 수 있다.",,,여수 갯가길은 우리나라의 대표적 리아스식 해안인 여수반도 420㎞ 해안선을 연결하는 프로젝트다. 바다를 벗하며 살아갔던 여수 사람들의 애환이 고스란히 녹아 있는 갯가길을 복원하여 지역의 속살을 보여 주는 동시에 해안 길을 따라 걸으며 힐링할 수 있도록 하기 위해 조성되었다.,,,,,,
관광지,여수 예술랜드 리조트,전라남도 여수시 돌산읍 평사리 굴전마을,,,"체류형 테마 리조트로 국내외 관광객을 유치하고 지역경제 활성화를 위하여 건립하였다. 6만 5904㎡ 부지에 81개의 객실을 갖추고 있다. 일출과 일몰을 감상하며 소원을 
 기원하는 손 조형 전망대 ‘마이다스의 손’, 바다를 배경으로 펼쳐지는 조각공원을 즐길 수 있는 ‘풍경’, 증강현실[AR] 애플리케이션을 통해 체험하는 국내 최대 테마형 3D 트릭아트 뮤지엄 ‘소설’ 및 2단 동굴 인피니티 풀 아라 수영장, 판타지아드림 서커스 등으로 이루어져 있다. 또 해발고도 150m 높이로 대관람차를 설치하여 개장을 앞두고 있으며, 국내 최대 규모로 캐빈 38개(8인승)가 운영될 예정이다.","여수 예술랜드 리조트가 지역의 명소로 알려지면서 2019년 기준 연 70만 명의 관광
 객이 다녀갔다. 여수 예술랜드 리조트는 전라남도 목포시 율도동의 장좌도 일원 29만 
 2748㎡ 부지에 1,500억 원을 투자하여 370개 객실 및 각종 부대시설을 갖춘 대형 
 리조트를 조성할 계획으로 목포시와 해양관광리조트 조성 투자 협약을 체결하여 
 2020년 10월쯤 착공에 들어갈 계획이다. 또 2023년까지 1,000억 원을 투자해 완
 도군 일원에 10만㎡ 부지를 개발하여 제2의 예술랜드 리조트와 체험 시설 등을 건
 립할 예정이다.",,,"2018년 7월 개장한 여수 예술랜드 리조트는 돌산읍 평사리의 내치도와 외치도, 혈도 총 세 개의 섬이 한눈에 들어오는 소미산 아래에 자리하고 있다.",,,,,,
관광지,여수 평화의소녀상,전라남도 여수시 중앙동 종포해양공원,,,"여수 평화의소녀상은 이순신광장 북쪽에 있다. 건립 기금은 여수 지역 170여 개 단체와 1,546여 명의 시민들이 자발적으로 모았으며, 김서경·김운성 조각가 부부가 제작하였다. 제막식은 2017년 3월 1일 치러졌다. 여수 평화의소녀상 뒤쪽에 세워진 소녀상 평화비 전면에는 신병은 시인의 시 「귀향」을 박정명 서예가의 글씨로 새겼으며, 뒷면에는 여수 평화의소녀상 건립을 위해 기부한 사람들의 이름과 단체명이 새겨져 
 있다. 여수 평화의소녀상은 여수평화나비에서 관리하고 있다.","여수 평화의소녀상 바로 뒤에 소녀상 평화비와 더불어 지역 시인들의 시작품이 반원
 형으로 배치되어 있다. 여수 평화의소녀상은 여수 시민들과 지역의 단체들이 자발적으로 참여하여 모은 성금으로 조성되었기에 그 의미가 크다.",,,,,,,,,
관광지,여수공항,전라남도 여수시 율촌면 신풍리,,,"여수공항은 여객청사, 활주로, 계류장, 주차장 등으로 구성되어 있다. 여객청사 1층에는 도착대합실, 렌터카업체, 스낵코너, 현금지급기, 화장실 등이 있다. 2층에는 출발대합실, 일반대합실, 유아·임산부 휴게실, 여수공항 작은 도서관, 공항식당, 농수산물 특산점, 카페 등이 있다.
 현재 정기 노선은 여수~김포 편과 여수~제주 편만 운항되고 있다. 여수~김포 편은 55분이 소요되며, 여수~제주 편은 45분이 소요된다. 2020년 8월 기준 64,373명이 공항을 이용하였다.","1972년 5월 23일 여수~서울 간 대한항공 정기 노선이 취항하였다가 1976년 6월 1
 일 휴항되었다. 이후 이용객 증가에 따라 1977년 7월 8일 여수~서울 간 정기 노선 
 운항을 재개하였고, 여수~제주 간 노선도 신설하였다.
  1986년 9월 1일 여객청사를 392㎡에서 1,517㎡로 증축하였다. 1990년 6월 21일 
 한국공항공사 여수지사를 설립하였다. 1992년 12월 21일 여수~서울 간 아시아나항공
 이 취항하였다. 1998년 여수공항 확장공사를 시행하기 시작하였고, 2005년 11월 
 25일 신 여객청사를 개관하였다. 2006년 6월 14일 탑승교를 운영하기 시작하였다. 
 2007년 6월 5일부터 무인 발권 탑승 수속기 사용이 시행되었다. 2012년 4월 35시
 단 연결 유도로(P,C) 533.2m, 여수항공대 진입 유도로(G) 75m를 신설하였다. 
 2015년 9월 여수공항 시내버스 진출입로 길이 56m, 폭 9m를 설치 운영하였다.
 여수공항 부지 면적은 142만㎡이다. 여객청사는 면적 13,328㎡의 총 2층 건물로 연
 간 270만 명을 수용할 수 있다. 활주로 규모는 2,100×45m로 비행기종 A-300, 
 B737-900기 등이 연 60,000회 이착륙이 가능하다. 계류장 면적은 41,868㎡로 
 A-300 중형기 5대가 동시에 주기(走技)할 수 있다. 주차장 면적은 20,210㎡로 소
 형 승용차 558대가 주차 가능하다. 최저 착륙시정은 17방향 RVR 550m, 35방향 
 800m이다.",,,1971년 5월 활주로 및 계류장을 완성하고 8월 25일 여수공항 임시 청사가 건립되었다.,,,,,,
관광지,여수국가산업단지,전라남도 여수시 중흥동·평여동·월하동·적량동·월내동·낙포동,,,"1963년 정부는 국토의 균형 발전을 목적으로 전라남도 여천군에 산업단지를 조성한다는 계획을 수립하였다. 1966년 4월 박정희 대통령은 전라남도 연두 순시에서 적당한 정유 공장의 입지로 여수 지역을 발표하였고, 이어 경제기획원 장관이 공식적으로 여수에 제2정유공장을 건설한다는 계획을 발표하였다. 1967년 2월 기공식을 거행하고 여천공업단지를 조성하기 시작하였다.
  2020년 12월 31일 기준 여수국가산업단지에는 총 296개 업체가 입주하여 있다. 업종별로는 음식료 2개사, 섬유·의복 1개사, 목재·종이 2개사, 석유화학 131개사, 비금속 8개사, 철강 3개사, 기계 94개사, 전기·전자 4개사, 운송 장비 1개사, 기타 5
 개사, 비제조업 45개사 등이며, 이 중 가동 중인 업체는 음식료 2개사, 섬유·의복 1개사, 목재·종이 2개사, 석유화학 122개사, 비금속 8개사, 철강 3개사, 기계 80개사, 전기·전자 4개사, 운송 장비 1개사, 기타 4개사, 비제조업 37개사이다.
 남자 2만 2845명, 여자 1,545명 등 총 2만 4390명이 근무하고 있고, 생산액은 48조 860억 원이며, 수출액은 176억 100만 달러이다.
  2021년 8월 기준 총 부지 면적은 31.628㎢이며, 이 중 산업 시설 22.819㎢, 지원 시설 1.62㎢, 공공시설 3.931㎢, 녹지 3.258㎢이다. 정유, 석유화학, 비료, 비금속, 기계, 전기·전자, 비제조업 등으로 구성되어 있다. 정유 회사인 GS칼텍스와 관련 석유화학 기업이 주요 구성 기업이다. 지원 시설로는 호남화력발전소[50만㎾], 여수화력발전소[33만 5천㎾]와 항만 시설로는 국유 부두 7개소, 사유 부두 7개소 등 총 14개소의 부두가 있다.","호남정유 여수공장은 1967년 2월 공사를 시작하여 1969년 3월 전용 부두 설치, 1일 
 2만 5000톤의 공업용수 확보, 산업 도로 등의 건설을 완공하였다. 이것이 선도 역
 할을 하여 1973년 제7비료공장이 연간 260만 톤을 생산하는 세계 최대 규모의 생
 산 시설을 갖추었다. 또한 석유화학단지가 조성되어 이곳에 호남에틸렌을 비롯하여 
 호남석유·한양화학·한국다우케미컬 등의 대규모 석유화학 공장들이 건설되었으며, 석유
 화학 관련 단지도 조성되어 공장들이 들어섰다. 1974년 4월 건설부 고시 제92호에 
 의거하여 여천공업기지가 개발 구역으로 지정 고시되었다.
 생산업체에서 일하는 종사자들에게 생활 편익을 제공하기 위한 6.6㎢의 쌍봉 주거 
 단지와 3.3㎢의 화치 주거 단지 등이 조성되었고, 4.29㎢[해면 매립 330㎢]의 삼일 
 배후 단지도 조성되었다. 삼일항(三日港)의 부두 시설도 확충되었는데, 제7비료공장 
 및 한국다우케미컬의 전용 시설로서 연간 342만 톤의 화물을 처리할 수 있는 낙포부
 두(洛浦埠頭)와 석유화학 계열 공장들의 전용 시설로서 연간 74만 6000톤의 화물 
 처리 능력을 보유한 중흥부두(中興埠頭)가 조성되었다.
 단지의 규모가 대형화하자 공업용수의 대량 확보 또한 시급한 과제로 등장하여 섬
 진강의 물을 끌어 쓰기로 계획이 세워졌다. 이를 위하여 1978년 5월 전라남도 광양
 시 진상면 섬거리에 2,800만 톤의 저수 능력을 보유한 수어댐을 쌓았다. 동시에 광양
 시 다압면 고사리에서 섬진강의 물을 뽑아 올려 송수터널로 수어댐에 보내 저수하고, 
 여기에서 다시 송수관로 및 도수로(導水路)를 통하여 60㎞ 떨어진 공업기지로 송수
 하는 공사가 이루어졌다. 그 결과, 2021년 현재 하루 25만 톤의 공업용수와 인근 
 도시에 일부 생활용수를 공급하고 있다. 1979년 10월 여수공업단지가 완성되었으며, 
 1980년 1월 제2석유화학단지 관련 계열 공장이 준공되었다.
  1998년 삼여통합에 따라 2001년 4월 여수국가산업단지로 명칭이 변경되었다. 2014
 년 12월 경쟁력 강화 사업 지구[혁신산업단지]로 선정되었고, 2015년 2월 산업집
 적지 경쟁력 강화 사업 지구로 지정되었다. 2020년 5월 산업단지 대개조 사업에 선정되어 2024년까지 공사가 진행될 예정이다.",,,,,,,,,
관광지,여수낭만버스,전라남도 여수,,,"전라남도 여수시에서는 2007년부터 지역을 찾아오는 국내외 관광객을 대상으로 시티 투어 버스를 운행하고 있다. 2014년 5월 전국 기초지자체 가운데 처음으로 오픈탑 유럽형 2층버스를 도입하였다. 2017년 여수의 이미지에 적합하면서도 누구나 쉽고 편하게 다가갈 수 있도록 ‘여수낭만버스’로 이름을 변경하였다. 2017년 8월부터 야간 시티 투어와 뮤지컬, 문
 화 해설, 버스킹이 어우러진 이벤트형 테마 버스 ‘시간을 달리는 버스커’ 운행을 시작하였으며, 2021년 6월 여순사건특별법에 제정되면 여순사건 대상지들을 전담 해설사의 설명과 함께 둘러볼 수 있는 여순사건다크투어리즘 운행을 진행하고 있다.","여수낭만버스는 1코스, 2코스, 이순신문화유적 코스, 야경 코스, 2층버스[주간·야
 간], 시간을 달리는 버스커, 여순사건다크투어리즘으로 구분하여 운영하고 있다.
  1코스 : 여수엑스포역-오동도-진남관-해양수산과학관-향일암-여수수산시장-여수엑스포
 역
 2코스 : 여수엑스포역-돌산대교-여수시청-소호동동다리-조화대교-조발도 전망 공원-둔병
 대교-낭도대교-적금대교-팔영대교-적금휴게소-가사리 생태공원-여수시청-여수엑스포역
 이순신문화유적 코스 : 여수엑스포역-충민사-진남관-고소대-이순신광장-이충무공 자당 
 기거지-선소-흥국사-수산시장-여수엑스포역
 야경 코스 : 여수엑스포역-여수국가산업단지-돌산공원-돌산갓김치거리-이순신광장-하멜
 전시관-여수엑스포역
 2층버스[주간] : 여수엑스포역-아쿠아플라넷-케이블카 주차타워-하멜전시관-이순신광
 장-수산물특화시장-돌산공원입구-여수엑스포역
 2층버스[야간] : 여수엑스포역-돌산공원-소호동동다리-히든베이호텔-이순신광장-종포해
 양공원-여수엑스포역
 시간을 달리는 버스커[야간 테마] : 이순신광장-국동어항단지-여수시청-소호동동다리
 선소-히든베이호텔-돌산대교-거북선대교-여수엑스포역-종포해양공원-이순신광장
 여순사건다크투어리즘 : 여수엑스포역-오동도-여순사건 기념관-이순신광장-14연대 
 주둔지-손양원 목사 순교지-만성리 학살지 형제묘, 위령비-여수엑스포역",,,,,,,,,
